Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2016/17,2016-10-29,Derby,Sheffield Weds,2,0,H,1.0,0.0,H,19.0,17.0,6.0,7.0,3.0,10.0,9.0,8.0,1.0,3.0,0.0,0.0
2016/17,2016-10-29,Fulham,Huddersfield,5,0,H,3.0,0.0,H,14.0,12.0,9.0,6.0,16.0,17.0,6.0,6.0,1.0,2.0,0.0,0.0
2016/17,2016-10-29,Ipswich,Rotherham,2,2,D,1.0,1.0,D,17.0,10.0,5.0,2.0,8.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0
2016/17,2016-10-29,Leeds,Burton,2,0,H,0.0,0.0,D,12.0,22.0,5.0,2.0,18.0,10.0,5.0,8.0,4.0,2.0,0.0,0.0
2016/17,2016-10-29,Preston,Newcastle,1,2,A,0.0,0.0,D,14.0,10.0,4.0,6.0,9.0,17.0,8.0,0.0,3.0,4.0,0.0,0.0
2016/17,2016-10-29,Reading,Nott'm Forest,2,0,H,1.0,0.0,H,7.0,21.0,4.0,5.0,15.0,11.0,8.0,8.0,3.0,2.0,0.0,0.0
2016/17,2016-10-30,Birmingham,Aston Villa,1,1,D,0.0,1.0,A,14.0,5.0,3.0,1.0,15.0,13.0,4.0,3.0,2.0,3.0,0.0,0.0
2016/17,2016-11-04,Brentford,Fulham,0,2,A,0.0,1.0,A,11.0,16.0,3.0,5.0,6.0,7.0,12.0,4.0,3.0,1.0,0.0,0.0
2016/17,2016-11-05,Aston Villa,Blackburn,2,1,H,0.0,0.0,D,12.0,9.0,5.0,5.0,13.0,18.0,5.0,5.0,2.0,2.0,0.0,0.0
2016/17,2016-11-05,Bristol City,Brighton,0,2,A,0.0,2.0,A,11.0,8.0,2.0,2.0,8.0,12.0,4.0,3.0,1.0,1.0,0.0,0.0
2016/17,2016-11-05,Burton,Barnsley,0,0,D,0.0,0.0,D,21.0,13.0,10.0,2.0,9.0,13.0,9.0,3.0,1.0,1.0,0.0,0.0
2016/17,2016-11-05,Huddersfield,Birmingham,1,1,D,0.0,0.0,D,20.0,7.0,6.0,1.0,20.0,16.0,9.0,3.0,0.0,2.0,0.0,0.0
2016/17,2016-11-05,Newcastle,Cardiff,2,1,H,2.0,0.0,H,18.0,10.0,4.0,2.0,12.0,7.0,10.0,4.0,0.0,1.0,0.0,0.0
2016/17,2016-11-05,Norwich,Leeds,2,3,A,1.0,0.0,H,17.0,21.0,5.0,9.0,14.0,13.0,4.0,5.0,2.0,2.0,0.0,0.0
2016/17,2016-11-05,Nott'm Forest,QPR,1,1,D,1.0,0.0,H,13.0,12.0,7.0,4.0,23.0,13.0,5.0,4.0,4.0,2.0,1.0,1.0
2016/17,2016-11-05,Rotherham,Preston,1,3,A,0.0,2.0,A,14.0,15.0,5.0,6.0,12.0,9.0,5.0,4.0,0.0,1.0,0.0,0.0
2016/17,2016-11-05,Sheffield Weds,Ipswich,1,2,A,1.0,1.0,D,14.0,9.0,3.0,2.0,9.0,14.0,8.0,2.0,1.0,2.0,0.0,0.0
2016/17,2016-11-05,Wigan,Reading,0,3,A,0.0,2.0,A,18.0,12.0,3.0,4.0,9.0,10.0,6.0,5.0,3.0,2.0,0.0,0.0
2016/17,2016-11-05,Wolves,Derby,2,3,A,0.0,2.0,A,11.0,16.0,5.0,9.0,15.0,10.0,7.0,9.0,5.0,1.0,0.0,0.0
2016/17,2016-11-18,Brighton,Aston Villa,1,1,D,1.0,1.0,D,7.0,14.0,2.0,2.0,13.0,15.0,2.0,12.0,1.0,2.0,0.0,0.0
2016/17,2016-11-19,Barnsley,Wigan,0,0,D,0.0,0.0,D,15.0,6.0,2.0,3.0,11.0,16.0,6.0,4.0,0.0,2.0,0.0,0.0
2016/17,2016-11-19,Birmingham,Bristol City,1,0,H,0.0,0.0,D,17.0,20.0,7.0,7.0,15.0,12.0,2.0,11.0,2.0,1.0,1.0,0.0
2016/17,2016-11-19,Blackburn,Brentford,3,2,H,3.0,2.0,H,13.0,14.0,5.0,3.0,13.0,13.0,5.0,5.0,3.0,2.0,0.0,0.0
2016/17,2016-11-19,Cardiff,Huddersfield,3,2,H,3.0,1.0,H,10.0,10.0,5.0,4.0,12.0,11.0,5.0,6.0,2.0,4.0,0.0,0.0
2016/17,2016-11-19,Derby,Rotherham,3,0,H,2.0,0.0,H,20.0,8.0,11.0,1.0,6.0,19.0,5.0,7.0,0.0,2.0,0.0,0.0
2016/17,2016-11-19,Fulham,Sheffield Weds,1,1,D,0.0,1.0,A,15.0,10.0,3.0,2.0,11.0,16.0,5.0,0.0,2.0,4.0,0.0,0.0
2016/17,2016-11-19,Ipswich,Nott'm Forest,0,2,A,0.0,2.0,A,9.0,12.0,2.0,8.0,9.0,11.0,11.0,4.0,1.0,2.0,0.0,0.0
2016/17,2016-11-19,Preston,Wolves,0,0,D,0.0,0.0,D,10.0,6.0,2.0,1.0,11.0,11.0,4.0,4.0,4.0,4.0,0.0,0.0
2016/17,2016-11-19,QPR,Norwich,2,1,H,2.0,0.0,H,16.0,9.0,5.0,1.0,13.0,7.0,9.0,5.0,1.0,3.0,0.0,1.0
2016/17,2016-11-19,Reading,Burton,3,0,H,2.0,0.0,H,10.0,17.0,3.0,5.0,11.0,6.0,3.0,4.0,3.0,1.0,0.0,0.0
2016/17,2016-11-20,Leeds,Newcastle,0,2,A,0.0,1.0,A,12.0,10.0,4.0,5.0,12.0,11.0,10.0,6.0,1.0,1.0,0.0,0.0
2016/17,2016-11-25,Barnsley,Nott'm Forest,2,5,A,2.0,3.0,A,19.0,9.0,6.0,7.0,14.0,15.0,6.0,2.0,0.0,1.0,1.0,0.0
2016/17,2016-11-26,Aston Villa,Cardiff,3,1,H,2.0,1.0,H,11.0,7.0,4.0,3.0,9.0,21.0,2.0,6.0,3.0,4.0,0.0,1.0
2016/17,2016-11-26,Brentford,Birmingham,1,2,A,0.0,1.0,A,22.0,12.0,11.0,5.0,10.0,11.0,9.0,2.0,2.0,2.0,0.0,0.0
2016/17,2016-11-26,Brighton,Fulham,2,1,H,0.0,1.0,A,12.0,14.0,4.0,5.0,14.0,12.0,3.0,7.0,3.0,5.0,0.0,0.0
2016/17,2016-11-26,Derby,Norwich,1,0,H,0.0,0.0,D,12.0,8.0,3.0,2.0,5.0,16.0,5.0,1.0,2.0,2.0,0.0,0.0
2016/17,2016-11-26,Ipswich,QPR,3,0,H,1.0,0.0,H,16.0,12.0,9.0,5.0,13.0,17.0,4.0,4.0,1.0,2.0,0.0,0.0
2016/17,2016-11-26,Newcastle,Blackburn,0,1,A,0.0,0.0,D,14.0,10.0,2.0,2.0,11.0,9.0,8.0,9.0,1.0,3.0,0.0,0.0
2016/17,2016-11-26,Preston,Burton,1,1,D,1.0,1.0,D,18.0,11.0,6.0,3.0,13.0,7.0,8.0,5.0,3.0,2.0,0.0,0.0
2016/17,2016-11-26,Reading,Bristol City,2,1,H,2.0,0.0,H,14.0,25.0,6.0,7.0,11.0,13.0,3.0,6.0,2.0,2.0,0.0,0.0
2016/17,2016-11-26,Rotherham,Leeds,1,2,A,0.0,2.0,A,12.0,13.0,3.0,3.0,13.0,8.0,6.0,4.0,0.0,2.0,1.0,0.0
2016/17,2016-11-26,Wolves,Sheffield Weds,0,2,A,0.0,2.0,A,11.0,9.0,3.0,6.0,13.0,14.0,8.0,5.0,3.0,1.0,0.0,0.0
2016/17,2016-11-28,Huddersfield,Wigan,1,2,A,0.0,1.0,A,19.0,9.0,5.0,4.0,9.0,9.0,9.0,1.0,2.0,3.0,0.0,0.0
2016/17,2016-12-01,QPR,Wolves,1,2,A,0.0,0.0,D,16.0,15.0,3.0,9.0,17.0,19.0,7.0,5.0,1.0,3.0,1.0,0.0
2016/17,2016-12-02,Nott'm Forest,Newcastle,2,1,H,0.0,1.0,A,17.0,6.0,9.0,3.0,17.0,10.0,6.0,1.0,2.0,3.0,0.0,2.0
2016/17,2016-12-03,Birmingham,Barnsley,0,3,A,0.0,1.0,A,13.0,16.0,4.0,6.0,19.0,18.0,6.0,6.0,2.0,2.0,1.0,0.0
2016/17,2016-12-03,Blackburn,Huddersfield,1,1,D,1.0,1.0,D,9.0,29.0,2.0,8.0,12.0,11.0,2.0,13.0,3.0,2.0,0.0,0.0
2016/17,2016-12-03,Bristol City,Ipswich,2,0,H,1.0,0.0,H,11.0,10.0,3.0,3.0,11.0,15.0,4.0,0.0,2.0,0.0,0.0,0.0
2016/17,2016-12-03,Burton,Rotherham,2,1,H,1.0,0.0,H,16.0,14.0,4.0,2.0,13.0,14.0,7.0,3.0,1.0,1.0,0.0,0.0
2016/17,2016-12-03,Cardiff,Brighton,0,0,D,0.0,0.0,D,10.0,12.0,2.0,4.0,15.0,20.0,1.0,6.0,3.0,2.0,0.0,1.0
2016/17,2016-12-03,Fulham,Reading,5,0,H,1.0,0.0,H,24.0,3.0,12.0,2.0,10.0,16.0,7.0,2.0,1.0,4.0,0.0,1.0
2016/17,2016-12-03,Leeds,Aston Villa,2,0,H,0.0,0.0,D,10.0,10.0,4.0,3.0,15.0,9.0,4.0,5.0,2.0,3.0,0.0,0.0
2016/17,2016-12-03,Norwich,Brentford,5,0,H,2.0,0.0,H,20.0,14.0,11.0,4.0,13.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0
2016/17,2016-12-03,Sheffield Weds,Preston,2,1,H,1.0,0.0,H,9.0,15.0,4.0,3.0,10.0,6.0,3.0,6.0,1.0,0.0,1.0,2.0
2016/17,2016-12-03,Wigan,Derby,0,1,A,0.0,1.0,A,17.0,4.0,2.0,1.0,9.0,9.0,9.0,2.0,1.0,3.0,0.0,0.0
2016/17,2016-12-09,Brighton,Leeds,2,0,H,1.0,0.0,H,18.0,2.0,7.0,0.0,13.0,12.0,7.0,1.0,1.0,3.0,0.0,1.0
2016/17,2016-12-10,Aston Villa,Wigan,1,0,H,0.0,0.0,D,15.0,6.0,5.0,0.0,7.0,16.0,4.0,5.0,2.0,4.0,0.0,0.0
2016/17,2016-12-10,Barnsley,Norwich,2,1,H,2.0,0.0,H,8.0,18.0,3.0,7.0,12.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0
2016/17,2016-12-10,Brentford,Burton,2,1,H,1.0,1.0,D,11.0,8.0,5.0,2.0,21.0,8.0,8.0,3.0,5.0,4.0,0.0,0.0
2016/17,2016-12-10,Huddersfield,Bristol City,2,1,H,1.0,1.0,D,17.0,7.0,5.0,2.0,15.0,17.0,8.0,2.0,2.0,2.0,0.0,0.0
2016/17,2016-12-10,Ipswich,Cardiff,1,1,D,0.0,1.0,A,11.0,13.0,3.0,3.0,9.0,8.0,5.0,5.0,2.0,4.0,0.0,1.0
2016/17,2016-12-10,Newcastle,Birmingham,4,0,H,2.0,0.0,H,20.0,5.0,10.0,2.0,17.0,8.0,7.0,1.0,2.0,1.0,0.0,0.0
2016/17,2016-12-10,Preston,Blackburn,3,2,H,2.0,1.0,H,15.0,17.0,4.0,6.0,16.0,12.0,7.0,7.0,1.0,2.0,0.0,0.0
2016/17,2016-12-10,Reading,Sheffield Weds,2,1,H,0.0,0.0,D,12.0,18.0,4.0,3.0,13.0,16.0,1.0,4.0,3.0,5.0,0.0,0.0
2016/17,2016-12-10,Rotherham,QPR,1,0,H,1.0,0.0,H,17.0,15.0,10.0,5.0,9.0,15.0,5.0,5.0,3.0,3.0,0.0,0.0
2016/17,2016-12-10,Wolves,Fulham,4,4,D,1.0,3.0,A,20.0,25.0,7.0,12.0,11.0,5.0,7.0,9.0,4.0,3.0,0.0,0.0
2016/17,2016-12-11,Derby,Nott'm Forest,3,0,H,1.0,0.0,H,18.0,7.0,5.0,3.0,9.0,17.0,5.0,2.0,3.0,5.0,0.0,0.0
2016/17,2016-12-13,Birmingham,Ipswich,2,1,H,1.0,0.0,H,11.0,12.0,4.0,3.0,18.0,11.0,8.0,8.0,3.0,2.0,0.0,0.0
2016/17,2016-12-13,Blackburn,Brighton,2,3,A,0.0,1.0,A,12.0,18.0,4.0,10.0,11.0,9.0,4.0,2.0,2.0,3.0,1.0,0.0
2016/17,2016-12-13,Bristol City,Brentford,0,1,A,0.0,0.0,D,18.0,13.0,3.0,5.0,9.0,9.0,6.0,5.0,2.0,0.0,0.0,0.0
2016/17,2016-12-13,Burton,Huddersfield,0,1,A,0.0,0.0,D,12.0,10.0,2.0,6.0,15.0,14.0,6.0,2.0,3.0,3.0,0.0,0.0
2016/17,2016-12-13,Cardiff,Wolves,2,1,H,0.0,1.0,A,16.0,4.0,4.0,3.0,10.0,16.0,7.0,2.0,2.0,1.0,0.0,0.0
2016/17,2016-12-13,Fulham,Rotherham,2,1,H,1.0,1.0,D,30.0,8.0,11.0,6.0,10.0,12.0,14.0,2.0,0.0,1.0,0.0,0.0
2016/17,2016-12-13,Leeds,Reading,2,0,H,1.0,0.0,H,12.0,14.0,4.0,2.0,8.0,16.0,0.0,6.0,1.0,1.0,0.0,0.0
2016/17,2016-12-13,Norwich,Aston Villa,1,0,H,0.0,0.0,D,15.0,7.0,3.0,1.0,17.0,14.0,8.0,1.0,1.0,0.0,0.0,0.0
2016/17,2016-12-13,Sheffield Weds,Barnsley,2,0,H,1.0,0.0,H,13.0,16.0,3.0,5.0,17.0,14.0,3.0,5.0,2.0,1.0,0.0,1.0
2016/17,2016-12-14,Nott'm Forest,Preston,1,1,D,0.0,1.0,A,19.0,18.0,9.0,8.0,11.0,7.0,6.0,3.0,2.0,2.0,0.0,0.0
2016/17,2016-12-14,QPR,Derby,0,1,A,0.0,0.0,D,15.0,9.0,5.0,3.0,12.0,6.0,10.0,2.0,0.0,2.0,0.0,0.0
2016/17,2016-12-14,Wigan,Newcastle,0,2,A,0.0,1.0,A,9.0,11.0,1.0,8.0,12.0,8.0,5.0,6.0,0.0,1.0,0.0,0.0
2016/17,2016-12-16,Norwich,Huddersfield,1,2,A,1.0,2.0,A,17.0,10.0,5.0,4.0,12.0,7.0,8.0,3.0,2.0,2.0,0.0,0.0
2016/17,2016-12-17,Birmingham,Brighton,1,2,A,0.0,0.0,D,12.0,13.0,4.0,4.0,9.0,11.0,1.0,4.0,1.0,0.0,0.0,0.0
2016/17,2016-12-17,Blackburn,Reading,2,3,A,1.0,1.0,D,19.0,13.0,12.0,6.0,13.0,11.0,8.0,6.0,1.0,1.0,0.0,0.0
2016/17,2016-12-17,Bristol City,Preston,1,2,A,0.0,1.0,A,21.0,19.0,6.0,5.0,8.0,8.0,3.0,3.0,0.0,3.0,0.0,0.0
2016/17,2016-12-17,Burton,Newcastle,1,2,A,1.0,2.0,A,15.0,9.0,3.0,4.0,5.0,10.0,7.0,5.0,2.0,1.0,0.0,0.0
2016/17,2016-12-17,Cardiff,Barnsley,3,4,A,1.0,3.0,A,22.0,10.0,10.0,5.0,19.0,14.0,12.0,3.0,1.0,4.0,0.0,0.0
2016/17,2016-12-17,Fulham,Derby,2,2,D,1.0,1.0,D,18.0,7.0,6.0,2.0,16.0,12.0,4.0,4.0,3.0,1.0,0.0,0.0
2016/17,2016-12-17,Leeds,Brentford,1,0,H,0.0,0.0,D,6.0,10.0,1.0,4.0,11.0,6.0,5.0,7.0,1.0,1.0,0.0,0.0
2016/17,2016-12-17,Nott'm Forest,Wolves,0,2,A,0.0,1.0,A,10.0,12.0,2.0,5.0,21.0,16.0,5.0,2.0,2.0,3.0,0.0,0.0
2016/17,2016-12-17,Sheffield Weds,Rotherham,1,0,H,0.0,0.0,D,23.0,9.0,6.0,2.0,13.0,22.0,7.0,9.0,1.0,2.0,0.0,1.0
2016/17,2016-12-17,Wigan,Ipswich,2,3,A,1.0,1.0,D,17.0,12.0,8.0,4.0,10.0,15.0,5.0,4.0,3.0,3.0,0.0,0.0
2016/17,2016-12-18,QPR,Aston Villa,0,1,A,0.0,0.0,D,9.0,18.0,0.0,7.0,12.0,10.0,2.0,8.0,1.0,3.0,0.0,0.0
2016/17,2016-12-26,Aston Villa,Burton,2,1,H,1.0,1.0,D,6.0,11.0,3.0,5.0,9.0,8.0,2.0,8.0,0.0,2.0,0.0,0.0
2016/17,2016-12-26,Barnsley,Blackburn,2,0,H,1.0,0.0,H,15.0,19.0,4.0,7.0,17.0,17.0,0.0,9.0,1.0,2.0,0.0,1.0
2016/17,2016-12-26,Brentford,Cardiff,2,2,D,0.0,1.0,A,19.0,13.0,7.0,6.0,14.0,13.0,9.0,3.0,3.0,2.0,0.0,0.0
2016/17,2016-12-26,Huddersfield,Nott'm Forest,2,1,H,0.0,1.0,A,16.0,5.0,4.0,2.0,7.0,14.0,5.0,1.0,1.0,3.0,0.0,1.0
2016/17,2016-12-26,Ipswich,Fulham,0,2,A,0.0,1.0,A,3.0,15.0,0.0,6.0,14.0,11.0,4.0,7.0,2.0,1.0,0.0,0.0
2016/17,2016-12-26,Newcastle,Sheffield Weds,0,1,A,0.0,0.0,D,9.0,13.0,4.0,5.0,11.0,23.0,11.0,5.0,1.0,6.0,0.0,0.0
2016/17,2016-12-26,Preston,Leeds,1,4,A,1.0,3.0,A,10.0,11.0,4.0,6.0,14.0,15.0,2.0,4.0,2.0,3.0,1.0,0.0
2016/17,2016-12-26,Reading,Norwich,3,1,H,1.0,0.0,H,14.0,13.0,7.0,3.0,12.0,14.0,5.0,6.0,2.0,2.0,0.0,1.0
2016/17,2016-12-26,Rotherham,Wigan,3,2,H,3.0,0.0,H,17.0,10.0,5.0,3.0,11.0,10.0,7.0,6.0,3.0,2.0,0.0,0.0
2016/17,2016-12-26,Wolves,Bristol City,3,2,H,1.0,2.0,A,13.0,22.0,9.0,6.0,22.0,9.0,9.0,5.0,2.0,3.0,0.0,0.0
2016/17,2016-12-27,Brighton,QPR,3,0,H,1.0,0.0,H,24.0,12.0,10.0,3.0,15.0,12.0,13.0,5.0,0.0,1.0,0.0,1.0
2016/17,2016-12-27,Derby,Birmingham,1,0,H,0.0,0.0,D,14.0,5.0,2.0,1.0,14.0,16.0,5.0,1.0,1.0,2.0,0.0,0.0
2016/17,2016-12-29,Aston Villa,Leeds,1,1,D,0.0,0.0,D,11.0,12.0,5.0,2.0,15.0,15.0,4.0,7.0,3.0,3.0,0.0,0.0
2016/17,2016-12-29,Rotherham,Burton,1,2,A,1.0,2.0,A,21.0,11.0,9.0,4.0,12.0,14.0,7.0,3.0,3.0,4.0,0.0,0.0
2016/17,2016-12-30,Ipswich,Bristol City,2,1,H,1.0,0.0,H,15.0,11.0,8.0,4.0,19.0,11.0,4.0,4.0,2.0,2.0,0.0,0.0
2016/17,2016-12-30,Newcastle,Nott'm Forest,3,1,H,1.0,1.0,D,16.0,8.0,8.0,3.0,18.0,12.0,9.0,1.0,3.0,2.0,0.0,1.0
2016/17,2016-12-31,Barnsley,Birmingham,2,2,D,2.0,1.0,H,13.0,13.0,5.0,2.0,8.0,11.0,6.0,8.0,2.0,0.0,1.0,0.0
2016/17,2016-12-31,Brentford,Norwich,0,0,D,0.0,0.0,D,8.0,13.0,0.0,4.0,15.0,12.0,8.0,1.0,3.0,1.0,0.0,1.0
2016/17,2016-12-31,Derby,Wigan,0,0,D,0.0,0.0,D,17.0,7.0,4.0,3.0,7.0,8.0,10.0,2.0,2.0,0.0,0.0,0.0
2016/17,2016-12-31,Huddersfield,Blackburn,1,1,D,0.0,0.0,D,20.0,3.0,6.0,1.0,11.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0
2016/17,2016-12-31,Preston,Sheffield Weds,1,1,D,0.0,0.0,D,14.0,8.0,5.0,1.0,5.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0
2016/17,2016-12-31,Wolves,QPR,1,2,A,0.0,0.0,D,20.0,5.0,6.0,2.0,9.0,10.0,5.0,1.0,1.0,3.0,0.0,0.0
2016/17,2017-01-02,Birmingham,Brentford,1,3,A,1.0,0.0,H,15.0,13.0,4.0,4.0,9.0,8.0,8.0,7.0,2.0,2.0,0.0,0.0
2016/17,2017-01-02,Blackburn,Newcastle,1,0,H,0.0,0.0,D,5.0,25.0,1.0,5.0,5.0,7.0,1.0,6.0,1.0,2.0,0.0,0.0
2016/17,2017-01-02,Bristol City,Reading,2,3,A,1.0,0.0,H,11.0,12.0,6.0,6.0,15.0,12.0,1.0,2.0,2.0,3.0,0.0,0.0
2016/17,2017-01-02,Burton,Preston,0,1,A,0.0,1.0,A,11.0,6.0,0.0,3.0,9.0,15.0,6.0,1.0,1.0,0.0,0.0,0.0
2016/17,2017-01-02,Cardiff,Aston Villa,1,0,H,1.0,0.0,H,18.0,13.0,4.0,3.0,19.0,14.0,7.0,9.0,4.0,4.0,0.0,0.0
2016/17,2017-01-02,Fulham,Brighton,1,2,A,0.0,0.0,D,15.0,8.0,4.0,4.0,13.0,8.0,10.0,2.0,1.0,3.0,0.0,0.0
2016/17,2017-01-02,Leeds,Rotherham,3,0,H,0.0,0.0,D,9.0,11.0,4.0,2.0,8.0,10.0,4.0,7.0,1.0,1.0,0.0,0.0
2016/17,2017-01-02,Norwich,Derby,3,0,H,1.0,0.0,H,24.0,6.0,12.0,3.0,10.0,10.0,10.0,4.0,1.0,2.0,0.0,1.0
2016/17,2017-01-02,Nott'm Forest,Barnsley,0,1,A,0.0,0.0,D,10.0,15.0,0.0,5.0,13.0,6.0,4.0,7.0,1.0,0.0,0.0,0.0
2016/17,2017-01-02,QPR,Ipswich,2,1,H,1.0,0.0,H,8.0,11.0,4.0,4.0,13.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0
2016/17,2017-01-02,Sheffield Weds,Wolves,0,0,D,0.0,0.0,D,16.0,13.0,5.0,3.0,13.0,9.0,4.0,5.0,1.0,0.0,0.0,0.0
2016/17,2017-01-02,Wigan,Huddersfield,0,1,A,0.0,0.0,D,4.0,5.0,0.0,2.0,13.0,16.0,5.0,4.0,1.0,4.0,0.0,0.0
2016/17,2017-01-12,Reading,QPR,0,1,A,0.0,1.0,A,9.0,16.0,1.0,4.0,11.0,17.0,4.0,8.0,2.0,2.0,0.0,0.0
2016/17,2017-01-13,Leeds,Derby,1,0,H,1.0,0.0,H,21.0,6.0,8.0,1.0,9.0,14.0,16.0,3.0,2.0,2.0,0.0,1.0
2016/17,2017-01-14,Birmingham,Nott'm Forest,0,0,D,0.0,0.0,D,15.0,6.0,2.0,0.0,10.0,13.0,7.0,4.0,1.0,1.0,0.0,0.0
2016/17,2017-01-14,Brentford,Newcastle,1,2,A,0.0,1.0,A,14.0,11.0,6.0,5.0,11.0,9.0,7.0,5.0,1.0,1.0,0.0,0.0
2016/17,2017-01-14,Bristol City,Cardiff,2,3,A,0.0,0.0,D,12.0,9.0,4.0,3.0,19.0,11.0,5.0,2.0,1.0,2.0,0.0,0.0
2016/17,2017-01-14,Burton,Wigan,0,2,A,0.0,1.0,A,18.0,6.0,2.0,3.0,14.0,16.0,12.0,3.0,2.0,3.0,0.0,0.0
2016/17,2017-01-14,Fulham,Barnsley,2,0,H,1.0,0.0,H,22.0,6.0,8.0,2.0,4.0,12.0,9.0,0.0,0.0,2.0,0.0,0.0
2016/17,2017-01-14,Ipswich,Blackburn,3,2,H,1.0,1.0,D,13.0,9.0,9.0,4.0,12.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0
2016/17,2017-01-14,Preston,Brighton,2,0,H,1.0,0.0,H,8.0,16.0,2.0,4.0,14.0,16.0,7.0,6.0,1.0,2.0,0.0,0.0
2016/17,2017-01-14,Rotherham,Norwich,2,1,H,1.0,0.0,H,14.0,14.0,8.0,5.0,14.0,10.0,3.0,7.0,3.0,3.0,0.0,1.0
2016/17,2017-01-14,Sheffield Weds,Huddersfield,2,0,H,0.0,0.0,D,10.0,10.0,4.0,4.0,8.0,11.0,1.0,5.0,2.0,1.0,0.0,1.0
2016/17,2017-01-14,Wolves,Aston Villa,1,0,H,1.0,0.0,H,12.0,6.0,3.0,0.0,19.0,9.0,5.0,3.0,0.0,1.0,0.0,0.0
2016/17,2017-01-20,Brighton,Sheffield Weds,2,1,H,1.0,1.0,D,10.0,14.0,6.0,4.0,9.0,13.0,0.0,10.0,2.0,2.0,1.0,2.0
2016/17,2017-01-21,Aston Villa,Preston,2,2,D,2.0,0.0,H,13.0,8.0,5.0,2.0,13.0,15.0,6.0,4.0,2.0,4.0,0.0,0.0
2016/17,2017-01-21,Barnsley,Leeds,3,2,H,1.0,1.0,D,15.0,11.0,5.0,4.0,10.0,14.0,5.0,11.0,4.0,3.0,0.0,0.0
2016/17,2017-01-21,Blackburn,Birmingham,1,1,D,1.0,1.0,D,10.0,11.0,3.0,4.0,7.0,12.0,4.0,9.0,1.0,3.0,0.0,0.0
2016/17,2017-01-21,Cardiff,Burton,1,0,H,0.0,0.0,D,11.0,8.0,4.0,1.0,18.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0
2016/17,2017-01-21,Derby,Reading,3,2,H,1.0,1.0,D,12.0,13.0,3.0,6.0,15.0,14.0,3.0,3.0,3.0,1.0,0.0,1.0
2016/17,2017-01-21,Huddersfield,Ipswich,2,0,H,1.0,0.0,H,14.0,8.0,6.0,2.0,8.0,11.0,5.0,3.0,0.0,5.0,0.0,0.0
2016/17,2017-01-21,Newcastle,Rotherham,4,0,H,1.0,0.0,H,24.0,11.0,6.0,4.0,9.0,7.0,9.0,6.0,0.0,1.0,0.0,0.0
2016/17,2017-01-21,Norwich,Wolves,3,1,H,1.0,0.0,H,17.0,11.0,5.0,2.0,8.0,14.0,3.0,4.0,1.0,2.0,0.0,1.0
2016/17,2017-01-21,Nott'm Forest,Bristol City,1,0,H,0.0,0.0,D,13.0,12.0,3.0,1.0,14.0,11.0,4.0,9.0,2.0,2.0,0.0,0.0
2016/17,2017-01-21,QPR,Fulham,1,1,D,1.0,0.0,H,14.0,15.0,4.0,5.0,18.0,9.0,5.0,8.0,5.0,2.0,0.0,0.0
2016/17,2017-01-21,Wigan,Brentford,2,1,H,2.0,0.0,H,15.0,11.0,4.0,4.0,12.0,12.0,5.0,4.0,1.0,0.0,0.0,0.0
2016/17,2017-01-24,Brighton,Cardiff,1,0,H,0.0,0.0,D,18.0,9.0,5.0,4.0,13.0,9.0,8.0,5.0,1.0,1.0,0.0,0.0
2016/17,2017-01-24,Reading,Fulham,1,0,H,0.0,0.0,D,17.0,14.0,7.0,2.0,10.0,12.0,5.0,5.0,2.0,1.0,0.0,0.0
2016/17,2017-01-25,Leeds,Nott'm Forest,2,0,H,0.0,0.0,D,16.0,6.0,2.0,1.0,16.0,14.0,4.0,3.0,1.0,0.0,0.0,0.0
2016/17,2017-01-28,Norwich,Birmingham,2,0,H,2.0,0.0,H,16.0,13.0,8.0,3.0,15.0,15.0,4.0,5.0,1.0,2.0,0.0,0.0
2016/17,2017-01-28,Preston,Ipswich,1,1,D,0.0,1.0,A,19.0,6.0,4.0,4.0,10.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0
2016/17,2017-01-28,QPR,Burton,1,2,A,0.0,1.0,A,16.0,9.0,2.0,4.0,15.0,15.0,5.0,3.0,1.0,2.0,0.0,0.0
2016/17,2017-01-28,Reading,Cardiff,2,1,H,1.0,1.0,D,8.0,17.0,4.0,4.0,11.0,13.0,2.0,6.0,1.0,1.0,0.0,0.0
2016/17,2017-01-28,Rotherham,Barnsley,0,1,A,0.0,0.0,D,17.0,15.0,4.0,2.0,11.0,11.0,5.0,3.0,1.0,1.0,0.0,0.0
2016/17,2017-01-31,Barnsley,Wolves,1,3,A,0.0,2.0,A,15.0,11.0,6.0,4.0,9.0,19.0,4.0,4.0,1.0,4.0,1.0,0.0
2016/17,2017-01-31,Birmingham,Reading,0,1,A,0.0,0.0,D,18.0,7.0,3.0,2.0,14.0,13.0,2.0,3.0,1.0,2.0,0.0,0.0
